tokens,is_negative,is_book,Y,category
add review 78 rpm sound listen gardel scratched pop old recording full romantic essence music era clean orchestrated gardel true lie plastic gold,0,0,0,music
side big ocean get info new group limited number channel lucky cd baby informed title available great music lot folk part bluegrass part pop great combination add good look aoife ingredient sell album realise live show europa far realistic think show awesome,0,0,0,music
reason recording best selling jazz album time music magical loved teenager early 70_'s despite `` rock '' fan 's still special 35 year_later highly_recommend getting pure cd format disc pure cd special new format called dualdisc `` cd audio '' one side dvd video content 5.1 audio side seems_like great idea great way get people buy cd 's instead downloading notice asterisk next `` cd audio '' warning outside disk comply strict cd-audio format may play cd dvd_player problem disc say fine risk worth possible reward despite added content dualdisc format various extra dualdisc format treacherous treacherous want play `` cd '' dualdisc cd side computer window machine installs small hidden piece software machine altering driver cd dvd drive reducing cd/dvd 's functionality yet able reverse damage disc done machine 's software despite reading many post method never agreed software installation never would yet cd/dvd drive lost ability dma add insult injury dualdisc cd side play computer even listen spend many hour day outrageous 've wasted much time dualdisc n't time watch dvd side content unbelievable paid abuse way publisher sony/bmg columbia treat legitimate customer n't enough word_describe loathing purveyor current dualdisc product dualdisc seems violate first rule customer relation `` treat customer respect,1,0,0,music
've_always liked talking_head always catchy song fun listen must_admit favorite always `` burning house '' many good song well talking_head one_best band 80_'s 's best work 70_'s ok 80_'s work really shined 'm quite happy,0,0,0,music
enjoy musical n't usually purchase soundtrack music chicago snappy fun found really wanted able listen often ... great mp3 player work tilling pasture tractor,0,0,0,music
cd received scratched sent back return form never received refund,1,0,0,music
great cd reminds high_school day back .big hit like kasongo longwa shauri yako many more.highly recomen,0,0,0,music
released 1971 album show gong adopting heavy space rock sound would carry distinctive classic work flying teapot 1973 angel 's egg 1973 1974 aka radio gnome trilogy unfortunately excellent album daevid allen left band gong moved jazz rock direction although like jazz rock phase gong quite compare magic 1971-1974 output especially excellent camembert electrique.the core lineup album contains french english musician considerable skill first-rate pip pyle drum christian tritsch bass guitar didier malherbe saxophone flute gilli smyth vocal `` space whisper '' bandleader daevid allen vocal electric_guitar bass also present two brief appearance keyboardist eddy louis hammond organ piano constantin simonovitch phased piano think go without saying musician gong excellent fact gong prog 's best drummer including pip late pierre moerlen band really get going ensemble work get complex bass playing extremely aggressive christian favor slightly distorted tone fender fact tone used bassist mike howlett subsequent album 73-75 period coupled wild playing equally distorted electric_guitar interplay bassist guitarist hair raising pip course really drive everything along incredible technique although really_enjoy daevid 's vocal style altered spoke word passage approach may appeal everybody.the 11 track album le blend one another include spacey instrumental interlude feature gilli smyth 's sultry space whisper short experimental passage fature tape loop electronic experimentation thunderous prog rock workout track album tried hard come even somewhat close `` song '' melody actually brings bit reprieve especially cacophonous closing jam fohat dig hole space although pretty crazy way guess worth mentioning fohat ... come_close sound gong would get album like angel 's egg although think general blueprint pretty_much established album reissue charly like gong release charly pretty lousy liner_note however informative although sound_quality ok.all incredible album heavy progressive space rock musicianship positively top shelf music get pretty cosmic time fantastic stuff around highly_recommended along continental circus 1972 flying teapot angel 's egg,0,0,0,music
always liked otis redding listened sample track amazon knew cd timeless listen al green buy,0,0,0,music
choir trinity college cambridge youthful energy also mature musicality delightful still serious recording sacred choral christmas music perfect diction dynamic tone led richard marlow director second disc better first -- contains le traditional music unaccompanied british choral music choir best great gift choral enthusiast traditional carol lover alike.best track `` cheer '' william walton `` three king '' peter cornelius `` coventry carol '' kenneth leighton `` hymn virgin '' benjamin britten `` tomorrow shall dancing day '' arr david willcocks `` great mighty wonder '' arr richard marlow,0,0,0,music
im tough wonderful album even_though image n't mindy wanted bna 's lead breakup song selection good mindy voice album poorly promoted one single released even video fan felt_like mindy getting attention deserved song gem like title_track im tough single worthy thunder rose first single single want everything two different thing nice song could single tumble roll another great song nice hook however believe stand album one mindy 's best song ever beautiful ballad titled lucky take apart fun sassy song could come expect mindy overall whole album fun listen sing_along shame mindy get bad rap music n't get promoted much talent maybe capitol nashville next album scream released march 2001 much much_better get attention deserves,0,0,0,music
like good country_music one need get highly_recommend best old school music,0,0,0,music
gerald albright like fine wine -- get better time gerald albright fan since `` u '' purchased every one georgia mind reprise track kid say chain best one yet teena los angele,0,0,0,music
looking one album contains everything could possibly imagine thrash album one_best three masterpiece along `` state euphoria '' `` persistence time '' album got something desire distinctive sound anthrax obviously one `` big four '' expect lesser album time got excellent drum incredible guitar riff breathtaking solo courtesy dan spitz album `` master puppet '' `` rust peace '' `` reign blood '' make thrash scene back day,0,0,0,music
sure like slowdive collection song unlike compilation wonderful_job showing band word n't like collection probably like slowdive slowdive best lack great song overall pretty amazing like set lot huge slowdive fan recommend hunting cd 's ep 's find may difficult like material love everything hear slowdive search found another band even come_close amazing slowdive fan shoegaze music tell bloody valentine best genre originator style slowdive perfected started big mbv fan touch slowdive highly_recommend album new listener slowdive also long_time fan lot hard_find material album live peel session version golden hair give chill music good almost n't_seem human looking material slowdive would highly_recommend albums:1. souvlaki favorite 2. pygmalion print worth trying hunt try ebay 3. day represent well compilation 4. blueday also print collection song slowdive sadly longer exists member great side project none quite amazing slowdive check monster movie neil halstead mojave 3 rachel goswell get cd get greatest underated band ever p.s souvlaki space station best song 'll ever hear,0,0,0,music
absolutely_love song 'm completely addicted ... 's damn catchy ca_n't sit still hear dance 's happy fun summer song good danceable beat fantastic music_video -it 's really sexy cool dance routine 's great workout dvd called pump girl video learn call routine among workout 's really fun friend love song 's summer 2004 anthem hehe like electronica music general particularly type funky house like song 'll love `` star fall '' cabin crew seriously awesomely fun song ... hear opening beat go crazy,0,0,0,music
morgan heritage come `` full circle'on cd proved verstile without losing root heritage family lay something lovely fabulous vocal arrangement gramps show wonderful sexy vocal song `` 'm coming home '' personal_favorite `` best_friend '' judging fan reaction last night brooklyn concert seems `` best_friend '' way number one spot `` propaganda '' `` jah come first '' also great song meaning full messages.do n't sleep one people something reggae r_b fan alike.rastafari,0,0,0,music
anne girl tricked queen faery rescued tambling wandered reynardine fog mask face true land milkwhite steed unpolluted cellphone ride west wind bemoans east wind north wind court great south ache white flower garlanded dark tress would give seven pot gold time machine would travel back cambridge folk festival '65 wander traipsing among daisy fair anne chase swallow play among haywains ancient summer.she swum salmon wisdom.it n't get better,0,0,0,music
album great sound absolutely recommended,0,0,0,music
frank 's wild year title taken swordfishtrombones tune record sound kiddin sherlock say 's music record please note n't say record `` music '' mean yes musical record -- emphasis 's two predecessor swordfishtrombones rain dog upon sonic diversity.i guess wild year polka record tell_story young accordian player butt-end nowhere `` rainville hardly ever though rain nowhere '' bent making big time `` 'm goin straight top oh_yeah air fresh clean '' hit lot pothole along_way `` 's rain fall parade tonight '' eventually crashing burning `` train took away here/but train ca_n't bring home '' listener along ride reveling wait 's ever-expanding experimentation instrument lyric haunting gravelly voice,0,0,0,music
ne plus ultra classical recordings.note gould take repeat knew could get sharper direct punctuated reading recording could played realized musical repeat mostly anachronism predating recordings.gg never played schubert,0,0,0,music
well far every album hammerfall put successful ear never let album match right renegade crimson thunder got pounding riff awesome solo can great vocal there one thing n't like hammerfall thats art work front booklet first 2 album great art work rest cartoonish anyway look album great come_back chapter v,0,0,0,music
somehow managed capture sound mean new_york new_york romanticize 've_never really_enjoyed ira 's lyric lot song contained herein hearing presentation george 's music 's simply got feel manhattan long_ago woody_allen integrated music beautifully image script music tell lot city love much,0,0,0,music
garland 's out-of-print capitol record 1959 masterpiece letter one unique album career digitally remixed remastered directly multi-track stereo session tape lost treasure garland 's tell_story relationship throughout first meeting breakup reconciliation letter contains narration letter written garland beau played acclaimed academy_award nominee john ireland judy read letter thought mend answer musically ten song beginning exquisite interpretation `` beautiful trouble '' carry u magnificent rendition `` love village '' `` charley 's blue '' `` worst kind man '' spectacular `` 's n't '' `` love central park '' `` red balloon '' `` fight '' `` stroke midnight '' closer `` come_back '' letter crafted gordon jenkins musical conductor arranger famously associated nat `` king '' cole frank_sinatra back day concept album rarity recorded handful great garland certainly ranked finest female vocalist era familiar 1959 recording simply becomes whole new listening experience fan never opportunity hear album trust floored along sparkling sound cd feature four bonus_track rare single version song meant radio play 1959 lavish booklet includes rare artwork detailed liner_note scott schechter preeminent garland authority author book judy garland day-by-day chronicle legend come garland recording especially one fine word could fully sum genius,0,0,0,music
many scandal greatest_hit cd put technically released one album released one ep one album second greatest_hit cd wished would rereleased ep cd back 90_'s ca_n't find cd place buy cd contains song ep buy warrior album 'll scandal song,0,0,0,music
've_never heard nore bought soundtrack dario saw_movie snapped soundtrack like gere great past year comic-book inspired movie similar main theme represents `` v '' fight system nat portman 's character softer similar sounding theme soft touching anything better ... last track select capture tch 1812 overture cap actual film great soundtrack,0,0,0,music
'm expert jazz-rock wonder style..,0,0,0,music
last session together blast buddy back nicely 's shame new track surface feel bit cheated get alternate take,0,0,0,music
knew ritchie blackmore deep purple rainbow side unbelievably awesome formed band girlfriend candice night would call classical celtic flavored music candice beautiful voice ritchie play classical guitar flawless picking complement voice.this c.d romance gushy typical romance song missing one love singing really good music also interesting intricate guitar work mr. blackmore perfect music write book especially love `` ghost rose '' song ethereal melody word longing separation inspired short_story inside like loreena mckennitt enya celtic music might like,0,0,0,music
full fun great album ... people peaceful view point life,0,0,0,music
whether love want fall_love album say paul williams magic voice amazing talent best,0,0,0,music
discovered gráda live_performance fitzgerald berwyn il valentine 's day 2004. group u went spur-of-the-moment out-of-town guest wanted hear live music knew expect five-member group dublin small group ended half audience felt_like thrill outstanding group almost performance spirited technically demanding yet seemingly effortless full rich well-balanced sound composition nicely arranged gráda moved effortlessly original composition influence new zealand traditional breton selection band took stage knew first song treat immediately grabbed cell_phone started calling friend come join u hear amazing group end disappointment unable augment audience due holiday lateness hour give gráda listen 'm_sure 'll_glad see person tell sent ya,0,0,0,music
`` billy may session '' give 21 track disc one 59:00 min 19 track disc two 50:00 min ... finest vocal anyone musical history ... sound marvelous mono first 14 track balance digitally remixed stereo ... like cherish moment ... listening nat though always great ... tenderness voice completely flawless ... could never deliver bad tune ... style signature making song never duplicated ... within two disc album song date back september 1951 finish november 1961 ... timeless remain classic others song never_seen light day ... release dream come true ... selection greatest entertainer time ... cause nat king cole rules.you ca_n't go_wrong cole 's album cd ... many hard-to-find well_known ... highlight stand out entire album first part disc outstanding every department.angel eye dennis adair blue moon rodgers/hart ca_n't leroy lovett n't get around much anymore d. ellington/b russell n't try m. watts/r moseley 'm hurtin skeet mcdonald fun alt take a. jackson/l.b harte let 's make love unknown lover come_back romberg/hammerstein m. edwards/b green papa love mambo hoffman/manning/reichner send ollis jones song ended berlin teach tonight cahn/depaul foolish thing strachey/link/marvell walkin mary lou williams/lindsay steele walkin baby back_home turk/ahlert take burke/van heusen 's sorry snyder/kalmar/ruby mind nat cole/charlotte hawkins 'll_never know warren/gordon please remember come interpretation expertly performed nat master craft ... one king interpretation ... singer business warmth man gave performance recording session ... along frank_sinatra cole built capitol tower brought fame fortune ... nat king cole estimation capitol record recording artist time friend saying something gospel.second disc album following tune bidin time george ira gershwin cold cold heart hank williams cottage sale w. robison/i conley ebony rhapsody arthur johnston/sam coslow day day r. bloom/j mercer care weston/stordahl/cahn understand m. wayne/k gannon 'm gon_na sit right write mayself letter f. ahlert/j young fun a. jackson/i b. harte one thing cole porter let 's face music dance i. berlin moon love david/kostelanetz party 's styne/comden/green rule road cy coleman/carolyn leigh something make want dance c. romoff/d meehan little late arthur kent/jerry grant warm willing mchugh/livingston/evans sugar walk street austin/mchugh/mills lover gone e. a. swan brilliant counter melody interwoven lingering arrangement billy may instantly became classic ... beautiful heartfelt ballad classic orchestration ... featuring nat 's original style simply captivating ... tender lyric bring two lover together ... nat sings heart 're loving ... throughout evening sample favorite partner ... nat completely take charge savoring wonderful memory good times.nat awarded posthumous plaque rock 'n roll hall fame naming one major early influence rock 'n roll ... 'll_never another pas way ... thank captiol release nat `` king '' cole decade music followed ... song remain u always forever ... way like 'em total time 2-cd-set capitol/blue note 89545 9/4/1993,0,0,0,music
good representation musically island 's vibe like last summer especially listened markus 's global dj broadcast ibiza summer sessions..def buy,0,0,0,music
yes still original vinyl copy `` oh_yeah '' got constant play first released back 1976. tight amazing time change incredible hook one win everyone hears it.jan hammer backed jerry goodman violin album `` like child '' earlier worked stint mahavishnu orchestra also board fernando saunders bass tony smith drum currently working lou reed precurser hammer 's work `` miami vice '' prof one-hit one soundtrack wonder.if fan electronic keyboard mahavishnu orchestra in-your-face beat must-have,0,0,0,music
without exception 9 eleven album every album incognito quickly becomes one_favorite bluey without_doubt one great songwriter muscicians point_view time album blew away one day hope incognito get recognition u get rest_world peace,0,0,0,music
unmixed 2 disc compilation quality 'trance like sound john digweed sasha etc_... pick disk 's good,0,0,0,music
considering fact university california berkeley boast largest repetoire sp school song university country make fact compilation included problematic least big c son westwood theiving baby bear fight california son california stanford jonah golden bear make way bear roll cal band march california triumph palm victory california indian song california marching song one river hail hail california california 're -- take pick fantastic think forgot ... leave cal either shoddy work bad temperment.go bear beat cougar,1,0,0,music
n't cd ... 's party jewel box much 'm lovin lili amy cold_war kid fratellis pipette ... favor take shoe put cd prepared dance dance dance more.oh smile ... 'll_never bad mood start listening smart funny lyric seriously cd open `` sly '' song `` triple aaa '' fave certain radio station n't make_feel good top head bottom toe may need check see pulse.aside great writing guy melbourne incredibly accomplished musician `` sol sombra '' make happy jazz fan `` proton neutron electron '' reminiscent paul mccartney old british post wwii dancehall music.there n't bad cut one ... buy take shoe go dance around sock one,0,0,0,music
corporon 's integrity shine effort worthy addition numerous wind symphony recording must disagree criticism schwanter previous_review dark millenium titled quot percussion quot like mentioned piece balance probably intended make_sure every line music heard still loud enough shake trunk car overall recording deserves much accolade,0,0,0,music
jo dee messina time new album quot 'm alright quot take top cd twice good last one song one really beat come along new theme standing tall jo dee messina great voice cd great anyone love country good anyone like good music,0,0,0,music
blue flannel 's xl top_ten collection get blood pumping make want ride road top 110 speedometer like greenday 's quot dookie quot album like wish added thier cover chris cross 's quot jump jump quot come area concert sell child get ticket,0,0,0,music
daughter know time sleep put cd 3rd song asleep usually 'm falling asleep first song 's relaxing even cat like sleep one move inch playing.first whisper playtime also relaxing highly_recommend drawback may find composer song listed cd important long daughter like care 's playing what.she 's couple month cd beside relaxing alpha recording also color number shape subliminal message helpful toddler learn sleeping paying,0,0,0,music
cannonball adderley 's quot san_francisco quot one exciting influential successful live_recording history modern jazz all-star band led brother nat cornet rhythm_section bobby timmons sam jones louis hayes tear cd 's six tune monk 's quot straight chaser addition original album album 's best moment definitive version timmons quot here. quot n't_miss cannonball san fran,0,0,0,music
incredible african music ever_heard rich rhythmic earthy sound old wise world must serious collector,0,0,0,music
say man take ordinary word make beautiful meaningful expression love joy even pain even understand italian listen music first learned listen toto 's music italian first language need hear music husky sound voice feel emotion,0,0,0,music
cam display tha veriety lyrical content `` stop calling '' favorite track even_though sound better slowed,0,0,0,music
cd led height praise worship resulted lifting spirit leading closer lord acknowledgement mercy grace love lord heart j. moss captured heart believer love redeemer pick `` favorite '' song would must praise unto thee think psalm 150 give ... ultimate song repentance restoration guess 's whole album god bless j. moss allowing holy_spirit lead presenting cd like blesses life christian every_time listen god praised,0,0,0,music
four volume 's find one_best enjoyed cd much purchased laria lionard/invisible field one singer afro celt sound system,0,0,0,music
first 're tortoise fan expecting kind comprehensive best overview well think want say however music included compilation indeed awesome early rare material long deleted remix collaboration well_done artful visually pleasing dvd showing excellent concert footage music_video twenty dollar plus beautiful packaging seems first reviewer thought sort greatest_hit box_set something thus opinion soured n't listen -- listen music simply enjoy,0,0,0,music
hardly know describe album way anyone_else would understand except maybe know anything idea music sphere could say think album leaf created music earth 's music listen 're floating space 've_never floated space might recognize might get might love album like going home,0,0,0,music
first experience rent movie love movie soundtrack n't include many awesome song tune ups voice mail christmas bell one personal_favorite admit n't keen daphne rubin-vega 's voice begin definitely preferred tracie thoms fredi walker however daphne grown think fredi amazing rent obcr nothing_short amazing entire story rent basically unfolds every_song 'd_say 's terrific buy,0,0,0,music
paul got one_best musician today may slowed since racer x day said look guitar art athletic event love paul,0,0,0,music
celine dion beautiful voice material work album wonderful 've_listened song many many time favorite changed moment blown_away `` tear '' interpretation song perfection love get_lost song forget everything going around song sad time hauntingly beautiful surprised read prince wrote song solidifies belief musical genius celine dion truly one gifted talented singer ever walk earth,0,0,0,music
paul gilbert 's recent release shrapnel delightful collection music ever come label many 80_'s guitar shredder 've_listened moved playing fusion prog rock greater lesser success paul gilbert brought outstanding musicianship render taste depth good old rock_roll pop-rock music result type musicality musician caliber create cool groove change catchy melody sweet harmonization strong motif characteristic music element sorely lacking vai 's satriani 's yngwie 's petrucci 's like burning organ space ship one gem among genre paul gilbert become one_favorite guitar_player joining rank joe pas allan holdsworth steve morse michel cusson christopher parkening michael hedge,0,0,0,music
hate curmudgeonly reviewer say album simply n't good rather eclectic flexible taste music tend think worse music 's far outside genre border stuff enjoy.this within border 's good got album advice similar good sadcore singer/songwriters love elliott smith red house painter nick drake jose gonzalez square middle 'indie genre elliott smith nick drake.the song plodding repetitive instrument playing harsh clumsy unrefined broad variety vocalist think great least enjoyable fellow seems troulbe hitting note even trouble holding something akin ben fold minus skill piano vocal ... musical talent general second track `` little lord '' closest enjoyable listening decent strumming guitar repeat vocal get little wobbly repeat vocal fly track finally go nowhere 1_star first 20 second track zero star n't option.i see folk like music 'll finally assert 's `` everybody '' approach caution think many folk like awesome riff excellent vocal great guitar want feed cd dog,1,0,0,music
metalcore hardcore n't_know hate label know one killer heavy album root metallica iron_maiden slayer juda priest death megadeth pantera ... everyone trying slap label metal ... like metal whatever name like cheesey powermetal band like hammerfall dragonforce heavy band like sepultura obituary guy chimaira rock deliver bone crushing sound mature structured riff pound skull vocal kick nut sure lead_singer sound interchangeable say trivium lay dying n't genre 's like saying hammerfall 's vocal similar sonata arctica 's guy great album great metal every track super awsome none dissapoint little different earlier release like impossibility reason 's good band mature change compare metallica 's kill 'em ... justice megadeth 's peace sell rust peace change saying band sold album f-ing stupid ... hear radio friendly song n't wo_n't ever band radio wise put metal station buy album like metal go hell n't like metal,0,0,0,music
rubbish brit knowledge good tanyas heard one song po girl 's second album friend 's house hooked instantly bought album recently bought 1st album find deeper bluesy ... instrumentals easy simple reason word tone timbre organic live feel music make one favourite cd reminiscing time canada listen word 'll hear,0,0,0,music
say slick rick one_favorite rapper say seen concert back late 80_'s still think child 's story classic song everyone enjoys listening feel bad slick late trouble immigration hope stay state work new album drop year 2007 long due slick rick keep thing waiting new album,0,0,0,music
amazing song especially 've_seen movie great listen loud sing_along car ride,0,0,0,music
2-cd 43 track complete coverage compilation reportedly complete repetoire chocolate watchband 's recording cut three 'proper album 'no way '67 'the inner mystique '68 'one step beyond '69 see review three plus several exclusive cut 've_never seen available anywhere like couple nicely done cover ray davie 's `` til end day '' everly 's `` since broke heart '' .plenty must-hear watchband tune like `` let 's talk girl '' '' n't need loving '' '' misty lane '' '' midnight hour '' jammin `` milk cow blue '' `` psychedelic trip '' heavy-tripping `` voyage trieste '' seriously cut n't get toe tapping seek professional help recently caught club performance old movie 'riot sunset strip sort like movie version old dragnet tv_show highly_recommended hurt,0,0,0,music
definitely liked 's always great violinist improvement background composition score music vangelis awesome rest track amazing,0,0,0,music
boy back town ... imported crotch-grabbing hip-thrusting lip-smacking sweaty side-burned gent whose fan show support tossing female support -- bra panty -- stage jones may eligible early bird discount aarp membership cd capture disc feature slew singers greatest_hit -- '' shes lady '' `` its unusual '' `` delilah '' `` whats new pussycat '' dare_say its enough fan bra cup runneth,0,0,0,music
1. outsider intro set stage album one could live ponderous ego-centric .2. time 'm gon_na try way bad tune hardly breaking new ground .3 3 freak dj shadow/keak da sneak/turf talk came hyphy open_mind within second snapped shut .4. droop-e drop aural endurance test .5. turf dancing aural endurance test 2 .6. keep em close 3 .7. seein thangs 'm fan david banner 'm bush bashing 's almost easy .8. broken levee blue blue tune nowhere piano solo thats another record 9. artifact instrumental dj shadow forget make worthwhile engaging instrumental totally forgettable .10. backstage girl first three minute turn 8 minute opus 'd think shadow tune would bit depth nature character song change well inconsistent 11. triplicate something happened day forgettable .12. tiger another worthless instrumental .13. erase halfway decent radiohead/coldplay drone .14. done drone 15. made drone 16. enuff much talent involved beat chorus made pop crowd .17. dat part 's n't like e-40 .18 3 freak droop-e remix bad enough,1,0,0,music
mix culture make_difference want rythm good lyric cd know mano negra 10_year still enjoy input energy every_single song listen understand say,0,0,0,music
enjoyed music movie must_say get albumn even n't like movie think one two people would still say get albumn soundtrack best song best line movie spread throughout albumn great albumn listen getting ready_go party play next party get people dancing,0,0,0,music
collaborative effort virtuoso violinist dr. nigel kennedy album find mr. duffy 's romantic songcraft polished epic sheen violin stylings add steve reich-like edge song broadening sonic impact mr. duffy 's pop observation big melodic electric lyrical title_track one_best tune ever fantastic album get_lost interplay impeccable pop edgy modern string arrangement give album edge depth immediately appealing also reward close attention repeat listening like atmospheric melodic songwriting find much savor disc,0,0,0,music
... like tasty candy n't_miss one surely enrich r_b collection fabulous set timeless classic superb playing first class studio musician great_job done cpi reedit golden oldie,0,0,0,music
soul singer distinctive style percy huge international hit debut single man love woman unable come_close matching success despite making excellent recording among percy 's outstanding recording tear left field take time know warm tender love dark end street included along percy 's distinctive cover love tender try little tenderness true love travel gravel road.if enjoy hearing percy sing man love woman surely love collection may nothing_else quite like classic song plenty high_quality sixty soul music,0,0,0,music
since purchased cd 've unable stop listening lenya one_greatest interpretive artist 've_ever heard song small drama exquisitely acted like calla piaf us unconventionally interesting voice manifest angst delight hope truth beauty 's hoping great revival appreciation artist,0,0,0,music
todd snider remember head nervous wreck touring bottlerockets stage mississippi night st. louis first_saw keep_mind 's eye opened brox local favorite got close show cool enough get better n't mean live_recording n't smoothly recorded professional every way last major label release btw damn thing growl like used live immediacy others lack material performed real enthusiasm song like `` rocket fuel '' `` '' actually breathe fire `` '' feature best verse ever_written united_state song ever figure song jesus cd would make savior swell pride ca_n't find cd anywhere store place 've_ever seen used amazon buy never,0,0,0,music
cd start_finish awesome listen discovered creation 's music playing thrift store san_francisco held buying music simply could_n't find local record store recently though ordered amazon steady rotation stereo love sixty kink general mod sound england band disappoint lot going check 'em,0,0,0,music
without_doubt one dm 's best album n't surprising single supposed best song album although shaky moment -- namely `` condemnation '' `` little 15 '' `` question time '' rest album fantastic allowing u hear dm changed year without jumping around much great way get introduced dm -- nobody hear great song like `` question lust '' `` walking shoe '' `` personal jesus '' `` 's good '' fail like band fantastic album,0,0,0,music
excellent soundtract recording unfortunately glenn miller cd 's glenn miller sound flat recording alive vibrant bad print j fric,0,0,0,music
another fantastic compilation musical emotional rollercoaster beautiful gritty rolled one,0,0,0,music
one kind wife american love guy 'm jelous love guy sen music 've_got listen cd named quot olurum sana quot,0,0,0,music
love cd know sometime never got around writing review cd lot_fun first song last mixture fast pace song slow ballad well song great best one never_heard radio like `` silver thunderbird '' `` even god must get blue '' love cd ca_n't wait 26th apirl get newest album,0,0,0,music
one unfortunate consequence nat `` king '' cole 's exquisite career vocalist many fan forgotten -- never_knew -- exceptional jazz pianist moreover cole influenced pianist chronologically geographically divergent canadian oscar peterson diana krall brazil 's tania maria midnight serf equal dos cole 's vocal piano playing lush beauty `` say '' mid-tempo swing `` grown old dream '' lightening quick `` know know '' cole confirms place popular vocalist history jazz piano history well.in recording featuring luminary harry `` sweet '' edison trumpet often forgotten violinist stuff smith midnight perfect offering fan nat `` king '' cole trio well fan familiar cole vocalist perfect blend found,0,0,0,music
wife recently bed breakfast playing background music enjoyed much wrote artist album purchased soon got home one reviewer_said music souded agree somewhat relaxing really like n't fast/harder piece way n't get jolted anything trying relax,0,0,0,music
previous_review right hard anything_else party except say real treat son fan live date year whenbill champlin take break touring chicago reallygets dirty real passion picked `` hip lildreams '' tower record today shakin head two direction one funky beat come nobody else know real lowdown baddest ofbands,0,0,0,music
drum solo layer percussion sax going lyrical abrasive melodic counterpoint second adventurous textural piano solo expanding harmony point unheard delicate thunderous like watching afternoon storm unfold restraint chaos coalescence growth culture integrated mother honored get album,0,0,0,music
used cd relax birth relax baby first month treasure,0,0,0,music
album superb tie big loada squarepusher 's best album `` top_ten time '',0,0,0,music
want get party dancing also ordered frat rock party 50 60 year_old need get thing rollin friend excited order kick frat rock tape back year_ago 15 honest tape wore could replace frat rock cd dancin,0,0,0,music
missy elliott always provides exciting listen always seems able reinvent co-productions timbaland always yield exciting energetic background either spit hard-rhyme croons sultry ballad nice alto voice face missy many thing typical rapper make stand matter quality say quality n't matter make construction good first fact missy n't afraid tell thing way n't try hold back language-wise sexuality-wise missy something say say make edgy honest sugar coat truth missy tell feeling even grows quite explicit time music n't want_hear lie back point ... construction arguably missy 's best album ... addictive close well feature many unique idea sound show missy exploring different facet talent say `` work '' grammy winning performance highlight think incredible `` gossip folk '' feat ludacris steal show yet one ca_n't forget somewhat nasty lovable `` p***ycat '' missy sings lovely always n't common find rapper could 've made singer think missy could 've easily done `` nothing '' feature beyonce knowles another hit beyonce sings angelically missy thing usual really need point anymore individual song performance cd good guest performance jay-z album much_better 2003 follow-up test `` wake '' great cd deserves every bit hype recognition received first_came still received hear `` work '' played time 3_year since release great title surely go music history least hip-hop history 5_star easily,0,0,0,music
dark tranquillity album review read quality album reasonable think damage done best dark tranquillity really like lot vocal dark guttural cool go well style music like dark tranquillity definitely check flame well,0,0,0,music
youth quite album indeed certainly one_best opinion yet would say also found blender superb fact one rare band seem putout pretty_much good stuff ... track feel like- likeis exception one thing person expects speed metalthen mean buy record speed metal band seemsthat review dogged latest collective soul cd glossy 'd answer way ... seem incorporate new thing sound every cd put 's called experimentation end main portion sound guitar fact incorporated sound well show adept utilizing available today engineer something different purely guitar standalone raw form plenty band 's many like hard edge many song well slower reflective track ed seems write well fact band favorite since '95.to see exactly much sound changed maybe checking outed e roland 's self titled lp good idea original '' tokyo '' actually great song among_others bought copy youth november '04 came still listen regularly ca_n't say many cd 've gotten,0,0,0,music
favorite collective soul release good hook intelligent lyric must-have even casual_fan,0,0,0,music
quite convincing hotel costes 8 feel new addition costes series really quite_good back sort style earlier edition 'm enjoying lot,0,0,0,music
one_best collection band ever compiled come classic keith gregg ginn put black flag map ca_n't go_wrong quick yet catchy song stay head day long fix wasted quick blur 's punk song sort opera rock go nine half minute long ... six pack always funny song sing_along `` gon_na t.v broken oh 're gon_na miss favorite show '' `` girlfriend asked liked better hope n't leave '' 's kinda two one album listen vocalist brought style band find fuss band pick classic comp,0,0,0,music
's fascinating hear band address theme aging sexual longing youth-obsessed culture term withering knowledge sexual desire decrease one reach mid-life beyond ability fulfill desire another thing entirely.the resulting bewildered frustration brilliantly captured grinderman sound 's noise longing sorrow powerlessness animal shrieking release cage gate 's also finding humor passion self-effacing acceptance life offer refusing crushed gravity encroaching age jaded experience would predictable.to put context -- recent interview salon.com april 12 2007 nick cave said one get older one becomes invisible therefore powerless impact world level observing inevitability social physical death demon must confront turn corner 40 smack hard brick wall 50. side wall liberation i.e. freedom re-invent onself remake rule game please oneself.that 's lesson learned nick cave grinderman songs.give record serious listen please n't try compare birthday party sound music immediate unique nick cave meant u still-rocking still-lusting still wildly alive `invisibles --,0,0,0,music
saw jimmy smith jazz supper club mid-70s brought_back many memory still carry sound highly_recommended 've_got admit two kid college spurred buy last title tuition blue n't jimmy smith good place_start,0,0,0,music
skee-lo maybe rough-n-tough westcoast g 's ice cube mc eiht spice 1 40 glocc wc b-real mc ren cold 187um mack 10 though skee-lo str8 street crenshaw potential perfect rapper skee-lo 's wish album tight funny good g-funk superman crenshaw tight song though wish coolest beat sound groovy g-funk funny song course hamburger song.skee-lo 's best *1 *2 3_4 6 *9 *10 11 12,0,0,0,music
group good hot funk finally.their lyric crisp groove new finally funk doesnt sound_like funk threw cd recent house party everyone went crazy perfect party cd everyone love,0,0,0,music
